dateTime,latitude,longitude,value
2019-03-01 20:51:16,32.99054833333333,-96.75913666666665,55.0
2019-03-01 20:51:17,32.990535,-96.759105,55.0
2019-03-01 20:51:18,32.99051833333333,-96.759065,55.0
2019-03-01 20:51:19,32.99050333333333,-96.75903000000001,55.0
2019-03-01 20:51:20,32.99048666666667,-96.75900333333333,55.0
2019-03-01 20:51:21,32.990474999999996,-96.75897833333332,55.0
2019-03-01 20:51:22,32.99046333333333,-96.75895166666666,55.0
2019-03-01 20:51:23,32.990445,-96.75892833333334,55.0
2019-03-01 20:51:24,32.99042166666666,-96.75891000000001,55.0
2019-03-01 20:51:25,32.99041,-96.75888666666667,55.0
2019-03-01 20:51:26,32.99040166666667,-96.758865,55.0
2019-03-01 20:51:28,32.990384999999996,-96.758835,55.0
2019-03-01 20:51:28,32.990384999999996,-96.758835,55.0
2019-03-01 20:51:30,32.99035833333333,-96.75881333333334,55.0
2019-03-01 20:51:30,32.99035833333333,-96.75881333333334,55.0
2019-03-01 20:51:32,32.990365,-96.75880833333333,55.0
2019-03-01 20:51:32,32.990365,-96.75880833333333,55.0
2019-03-01 20:51:34,32.990365,-96.75880833333333,55.0
2019-03-01 20:51:34,32.990365,-96.75880833333333,55.0
2019-03-01 20:51:35,32.990375,-96.75880333333335,55.0
2019-03-01 20:51:36,32.990381666666664,-96.75880333333335,55.0
2019-03-01 20:51:38,32.99039333333334,-96.75880333333335,55.0
2019-03-01 20:51:38,32.99039333333334,-96.75880333333335,55.0
2019-03-01 20:51:40,32.990395,-96.75880166666666,55.0
2019-03-01 20:51:40,32.990395,-96.75880166666666,55.0
2019-03-01 20:51:42,32.990395,-96.75880166666666,55.0
2019-03-01 20:51:42,32.990395,-96.75880166666666,55.0
2019-03-01 20:51:43,32.990365,-96.75882833333331,55.0
2019-03-01 20:51:44,32.990365,-96.75883333333334,55.0
2019-03-01 20:51:46,32.990338333333334,-96.758835,55.0
2019-03-01 20:51:47,32.990338333333334,-96.758835,55.0
2019-03-01 20:51:48,32.990338333333334,-96.758835,55.0
2019-03-01 20:51:49,32.990338333333334,-96.758835,55.0
2019-03-01 20:51:50,32.990424999999995,-96.75876500000001,55.0
2019-03-01 20:51:51,32.99044666666667,-96.75874333333334,55.0
2019-03-01 20:51:52,32.990469999999995,-96.75872833333332,55.0
2019-03-01 20:51:53,32.990469999999995,-96.75872833333332,55.0
2019-03-01 20:51:54,32.99051166666666,-96.75871333333335,55.0
2019-03-01 20:51:55,32.99051166666666,-96.75871333333335,55.0
2019-03-01 20:51:56,32.99060166666666,-96.75867166666667,55.0
2019-03-01 20:51:57,32.99063666666667,-96.75865999999999,55.0
2019-03-01 20:51:58,32.99064833333333,-96.75864833333331,55.0
2019-03-01 20:51:59,32.990649999999995,-96.75863833333332,55.0
2019-03-01 20:52:00,32.99066333333334,-96.75863333333334,55.0
2019-03-01 20:52:01,32.99067166666667,-96.75862666666666,55.0
2019-03-01 20:52:02,32.99068166666667,-96.75862166666666,55.0
2019-03-01 20:52:03,32.990685,-96.758615,55.0
2019-03-01 20:52:04,32.990685,-96.758615,55.0
2019-03-01 20:52:05,32.990685,-96.758615,55.0
2019-03-01 20:52:06,32.990685,-96.758615,55.0
2019-03-01 20:52:07,32.990685,-96.758615,55.0
2019-03-01 20:52:08,32.990685,-96.758615,55.0
2019-03-01 20:52:09,32.990685,-96.758615,55.0
2019-03-01 20:52:10,32.990685,-96.758615,55.0
2019-03-01 20:52:11,32.990685,-96.758615,55.0
2019-03-01 20:52:12,32.99068666666667,-96.75860333333334,55.0
2019-03-01 20:52:13,32.99068166666667,-96.75860666666668,55.0
2019-03-01 20:52:14,32.99067166666667,-96.75860833333333,55.0
2019-03-01 20:52:15,32.99067333333333,-96.75861333333333,55.0
2019-03-01 20:52:16,32.99067166666667,-96.758615,55.0
2019-03-01 20:52:17,32.990676666666666,-96.75861000000002,55.0
2019-03-01 20:52:18,32.99068166666667,-96.75860666666668,55.0
2019-03-01 20:52:19,32.99068833333333,-96.75860666666668,55.0
2019-03-01 20:52:20,32.9907,-96.75860166666668,55.0
2019-03-01 20:52:21,32.990715,-96.758595,55.0
2019-03-01 20:52:22,32.99073666666666,-96.75858833333332,55.0
2019-03-01 20:52:23,32.99073666666666,-96.75858833333332,55.0
2019-03-01 20:52:24,32.99073666666666,-96.75858833333332,55.0
2019-03-01 20:52:25,32.99073666666666,-96.75858833333332,55.0
2019-03-01 20:52:26,32.99073666666666,-96.75858833333332,55.0
2019-03-01 20:52:27,32.99082,-96.75854666666667,55.0
2019-03-01 20:52:28,32.99084333333334,-96.75854,55.0
2019-03-01 20:52:29,32.990865,-96.758535,55.0
2019-03-01 20:52:30,32.990881666666674,-96.75853000000001,55.0
2019-03-01 20:52:31,32.990895,-96.758525,55.0
2019-03-01 20:52:32,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:33,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:34,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:35,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:36,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:37,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:38,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:39,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:40,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:41,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:42,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:43,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:44,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:45,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:46,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:47,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:48,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:49,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:50,32.990896666666664,-96.75852166666667,55.0
2019-03-01 20:52:51,32.990845,-96.75847,55.0
2019-03-01 20:52:52,32.990838333333336,-96.758475,55.0
2019-03-01 20:52:53,32.990831666666665,-96.75847833333334,55.0
2019-03-01 20:52:54,32.990829999999995,-96.75848666666667,55.0
2019-03-01 20:52:55,32.99082333333333,-96.75848666666667,55.0
2019-03-01 20:52:56,32.99081666666667,-96.75848666666667,55.0
2019-03-01 20:52:57,32.99082,-96.75849166666667,55.0
2019-03-01 20:52:58,32.99082,-96.75849166666667,55.0
2019-03-01 20:52:59,32.99082,-96.75849166666667,55.0
2019-03-01 20:53:00,32.99082,-96.75849166666667,55.0
2019-03-01 20:53:01,32.99082,-96.75849166666667,55.0
2019-03-01 20:53:02,32.99082,-96.75849166666667,55.0
2019-03-01 20:53:03,32.990775,-96.758485,55.0
2019-03-01 20:53:04,32.99077166666667,-96.75848333333333,55.0
2019-03-01 20:53:05,32.99077,-96.758485,55.0
2019-03-01 20:53:06,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:07,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:08,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:09,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:10,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:11,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:12,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:13,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:14,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:15,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:16,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:17,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:18,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:19,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:20,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:21,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:22,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:23,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:24,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:25,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:26,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:27,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:28,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:29,32.99077,-96.75848333333333,55.0
2019-03-01 20:53:30,32.99077,-96.75839166666668,55.0
2019-03-01 20:53:31,32.99077,-96.75838999999999,55.0
2019-03-01 20:53:32,32.99077,-96.75839166666668,55.0
2019-03-01 20:53:33,32.990768333333335,-96.75839333333333,55.0
2019-03-01 20:53:34,32.990765,-96.758395,55.0
2019-03-01 20:53:35,32.99079,-96.75836166666667,55.0
2019-03-01 20:53:36,32.99081666666667,-96.75833333333334,55.0
2019-03-01 20:53:37,32.990836666666674,-96.75831666666666,55.0
2019-03-01 20:53:38,32.99084833333333,-96.75830166666668,55.0
2019-03-01 20:53:39,32.990874999999996,-96.75828666666666,55.0
2019-03-01 20:53:40,32.99088666666667,-96.75827666666667,55.0
2019-03-01 20:53:41,32.99090666666667,-96.75826666666666,55.0
2019-03-01 20:53:42,32.99090666666667,-96.75826666666666,55.0
2019-03-01 20:53:43,32.99090666666667,-96.75826666666666,55.0
2019-03-01 20:53:44,32.99090666666667,-96.75826666666666,55.0
2019-03-01 20:53:45,32.990881666666674,-96.75827833333332,55.0
2019-03-01 20:53:46,32.99088666666667,-96.75828000000001,55.0
2019-03-01 20:53:47,32.990885000000006,-96.75828333333332,55.0
2019-03-01 20:53:48,32.99089166666667,-96.75828166666666,55.0
2019-03-01 20:53:49,32.990903333333335,-96.75828333333332,55.0
2019-03-01 20:53:50,32.990896666666664,-96.75829,55.0
2019-03-01 20:53:51,32.99088666666667,-96.75829833333334,55.0
2019-03-01 20:53:52,32.99087333333333,-96.75830833333333,55.0
2019-03-01 20:53:53,32.99087166666666,-96.75831333333332,55.0
2019-03-01 20:53:54,32.990876666666665,-96.75832,55.0
2019-03-01 20:53:55,32.990883333333336,-96.75832666666665,55.0
2019-03-01 20:53:56,32.99088666666667,-96.75833166666668,55.0
2019-03-01 20:53:57,32.9909,-96.75833666666668,55.0
2019-03-01 20:53:58,32.990898333333334,-96.75834333333333,55.0
2019-03-01 20:53:59,32.990901666666666,-96.75835000000001,55.0
2019-03-01 20:54:00,32.990905,-96.75835666666666,55.0
2019-03-01 20:54:01,32.990916666666664,-96.75836333333334,55.0
2019-03-01 20:54:02,32.99093666666667,-96.75835166666666,55.0
2019-03-01 20:54:03,32.99095166666667,-96.758355,55.0
2019-03-01 20:54:04,32.99096333333333,-96.75836,55.0
2019-03-01 20:54:05,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:06,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:07,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:08,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:09,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:10,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:11,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:12,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:13,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:14,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:15,32.990964999999996,-96.75836499999998,55.0
2019-03-01 20:54:16,32.991065000000006,-96.75838666666665,55.0
2019-03-01 20:54:17,32.991078333333334,-96.758385,55.0
2019-03-01 20:54:18,32.99107166666667,-96.75838833333334,55.0
2019-03-01 20:54:19,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:20,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:21,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:22,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:23,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:24,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:25,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:26,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:27,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:28,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:29,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:30,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:31,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:32,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:33,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:34,32.991076666666665,-96.75839166666668,55.0
2019-03-01 20:54:35,32.991170000000004,-96.75840000000001,55.0
2019-03-01 20:54:36,32.99118166666666,-96.75839833333333,55.0
2019-03-01 20:54:37,32.99119333333333,-96.75839666666667,55.0
2019-03-01 20:54:38,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:39,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:41,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:41,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:42,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:43,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:44,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:45,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:46,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:47,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:48,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:49,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:50,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:51,32.991205,-96.75839333333333,55.0
2019-03-01 20:54:53,32.991191666666666,-96.75839166666668,55.0
2019-03-01 20:54:53,32.991188333333334,-96.75839166666668,55.0
2019-03-01 20:54:55,32.991188333333334,-96.75839333333333,55.0
2019-03-01 20:54:55,32.991188333333334,-96.75839333333333,55.0
2019-03-01 20:54:56,32.99118166666666,-96.75839333333333,55.0
2019-03-01 20:54:57,32.991185,-96.75839166666668,55.0
2019-03-01 20:54:58,32.991188333333334,-96.75838833333334,55.0
2019-03-01 20:54:59,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:01,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:01,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:03,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:03,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:04,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:05,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:07,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:07,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:09,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:09,32.99119333333333,-96.75838666666665,55.0
2019-03-01 20:55:11,32.99118,-96.75839333333333,55.0
2019-03-01 20:55:11,32.99118,-96.75839333333333,55.0
2019-03-01 20:55:13,32.991185,-96.75839166666668,55.0
2019-03-01 20:55:13,32.991185,-96.75839166666668,55.0
2019-03-01 20:55:15,32.991186666666664,-96.75839333333333,55.0
2019-03-01 20:55:15,32.991186666666664,-96.75839333333333,55.0
2019-03-01 20:55:17,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:18,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:19,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:20,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:21,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:21,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:23,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:24,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:25,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:25,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:27,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:28,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:29,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:30,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:31,32.991195,-96.75839333333333,55.0
2019-03-01 20:55:32,32.991285,-96.75836,55.0
2019-03-01 20:55:33,32.99128666666666,-96.75835666666666,55.0
2019-03-01 20:55:34,32.99128666666666,-96.75835333333335,55.0
2019-03-01 20:55:35,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:36,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:37,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:38,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:39,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:40,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:41,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:42,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:43,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:44,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:45,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:46,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:47,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:48,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:49,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:50,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:51,32.99128333333333,-96.75835166666666,55.0
2019-03-01 20:55:52,32.99137666666666,-96.75829833333334,55.0
2019-03-01 20:55:53,32.99139666666667,-96.75829166666666,55.0
2019-03-01 20:55:54,32.991416666666666,-96.75828500000001,55.0
2019-03-01 20:55:55,32.99142,-96.75828333333332,55.0
2019-03-01 20:55:56,32.99142,-96.75828333333332,55.0
2019-03-01 20:55:57,32.99142,-96.75828333333332,55.0
2019-03-01 20:55:58,32.99142,-96.75828333333332,55.0
2019-03-01 20:55:59,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:00,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:01,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:02,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:03,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:04,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:05,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:06,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:07,32.99142,-96.75828333333332,55.0
2019-03-01 20:56:08,32.991503333333334,-96.75824166666668,55.0
2019-03-01 20:56:09,32.99151666666667,-96.75823833333334,55.0
2019-03-01 20:56:10,32.991525,-96.75823666666665,55.0
2019-03-01 20:56:11,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:12,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:13,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:14,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:15,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:16,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:17,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:18,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:19,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:20,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:21,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:22,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:23,32.991526666666665,-96.75823666666665,55.0
2019-03-01 20:56:24,32.99146333333333,-96.75821166666668,55.0
2019-03-01 20:56:25,32.99144666666667,-96.75820833333334,55.0
2019-03-01 20:56:26,32.991435,-96.758205,55.0
2019-03-01 20:56:27,32.99145,-96.7582,55.0
2019-03-01 20:56:28,32.991458333333334,-96.75819333333332,55.0
2019-03-01 20:56:29,32.991465,-96.75819000000001,55.0
2019-03-01 20:56:30,32.991465,-96.75819000000001,55.0
2019-03-01 20:56:31,32.99145166666666,-96.75818499999998,55.0
2019-03-01 20:56:32,32.99144833333333,-96.75818166666667,55.0
2019-03-01 20:56:33,32.991445,-96.75818,55.0
2019-03-01 20:56:34,32.99145,-96.758175,55.0
2019-03-01 20:56:35,32.991454999999995,-96.75817166666666,55.0
2019-03-01 20:56:36,32.991445,-96.75817166666666,55.0
2019-03-01 20:56:37,32.991445,-96.75817166666666,55.0
2019-03-01 20:56:38,32.991445,-96.75817166666666,55.0
2019-03-01 20:56:39,32.991445,-96.75817166666666,55.0
2019-03-01 20:56:40,32.991445,-96.75817166666666,55.0
2019-03-01 20:56:41,32.991445,-96.75817166666666,55.0
2019-03-01 20:56:42,32.991445,-96.75817166666666,55.0
2019-03-01 20:56:43,32.991445,-96.75817166666666,55.0
2019-03-01 20:56:44,32.99145166666666,-96.75814833333334,55.0
2019-03-01 20:56:45,32.99144666666667,-96.75814833333334,55.0
2019-03-01 20:56:46,32.99144,-96.75815166666668,55.0
2019-03-01 20:56:47,32.99142833333334,-96.75815333333334,55.0
2019-03-01 20:56:48,32.99142833333334,-96.75815333333334,55.0
2019-03-01 20:56:49,32.99142833333334,-96.75815333333334,55.0
2019-03-01 20:56:50,32.99142833333334,-96.75815333333334,55.0
2019-03-01 20:56:51,32.99142833333334,-96.75815333333334,55.0
2019-03-01 20:56:52,32.99142833333334,-96.75815333333334,55.0
2019-03-01 20:56:53,32.99142833333334,-96.75815333333334,55.0
2019-03-01 20:56:54,32.99142833333334,-96.75815333333334,55.0
