dateTime,timestamp,latitude,latitudeDirection,longitude,longitudeDirection,gpsQuality,numberOfSatellites,HorizontalDilution,altitude,altitudeUnits,undulation,undulationUnits,age,stationID
2019-03-13 00:00:01.105012,00:00:01,3259.53754,N,09645.46980,W,1,09,1.42,223.0,M,-25.3,M,,
2019-03-13 00:00:04.078284,00:00:04,3259.53779,N,09645.46976,W,1,10,0.94,222.9,M,-25.3,M,,
2019-03-13 00:00:07.081524,00:00:07,3259.53801,N,09645.46969,W,1,10,0.94,222.7,M,-25.3,M,,
2019-03-13 00:00:10.076191,00:00:10,3259.53810,N,09645.46962,W,1,09,1.42,222.6,M,-25.3,M,,
2019-03-13 00:00:13.078249,00:00:13,3259.53834,N,09645.46965,W,1,09,1.42,222.3,M,-25.3,M,,
2019-03-13 00:00:16.069721,00:00:16,3259.53845,N,09645.46970,W,1,09,1.84,222.0,M,-25.3,M,,
2019-03-13 00:00:18.072671,00:00:18,3259.53837,N,09645.46964,W,1,09,1.85,221.8,M,-25.3,M,,
2019-03-13 00:00:20.073569,00:00:20,3259.53835,N,09645.46963,W,1,08,1.85,221.8,M,-25.3,M,,
2019-03-13 00:00:23.075093,00:00:23,3259.53817,N,09645.46964,W,1,08,1.85,221.4,M,-25.3,M,,
2019-03-13 00:00:26.073083,00:00:26,3259.53788,N,09645.46969,W,1,08,1.85,220.9,M,-25.3,M,,
2019-03-13 00:00:29.074760,00:00:29,3259.53747,N,09645.46967,W,1,08,1.85,220.2,M,-25.3,M,,
2019-03-13 00:00:32.070795,00:00:32,3259.53703,N,09645.46965,W,1,08,1.85,219.4,M,-25.3,M,,
2019-03-13 00:00:35.074072,00:00:35,3259.53668,N,09645.46964,W,1,08,1.85,218.5,M,-25.3,M,,
2019-03-13 00:00:38.066655,00:00:38,3259.53636,N,09645.46964,W,1,08,1.85,217.8,M,-25.3,M,,
2019-03-13 00:00:40.068991,00:00:40,3259.53604,N,09645.46961,W,1,08,1.85,217.3,M,-25.3,M,,
2019-03-13 00:00:42.071814,00:00:42,3259.53567,N,09645.46956,W,1,08,1.85,216.7,M,-25.3,M,,
2019-03-13 00:00:45.068016,00:00:45,3259.53525,N,09645.46954,W,1,08,1.85,215.9,M,-25.3,M,,
2019-03-13 00:00:47.074539,00:00:47,3259.53502,N,09645.46948,W,1,08,1.85,215.6,M,-25.3,M,,
2019-03-13 00:00:50.072274,00:00:50,3259.53481,N,09645.46942,W,1,08,1.85,215.0,M,-25.3,M,,
2019-03-13 00:00:53.075824,00:00:53,3259.53426,N,09645.46943,W,1,08,1.85,214.3,M,-25.3,M,,
2019-03-13 00:00:56.065364,00:00:56,3259.53399,N,09645.46932,W,1,07,2.12,214.0,M,-25.3,M,,
2019-03-13 00:00:58.069324,00:00:58,3259.53367,N,09645.46922,W,1,07,2.12,213.4,M,-25.3,M,,
2019-03-13 00:01:00.072365,00:01:00,3259.53376,N,09645.46924,W,1,08,2.12,213.1,M,-25.3,M,,
2019-03-13 00:01:03.075049,00:01:03,3259.53365,N,09645.46926,W,1,08,2.13,212.9,M,-25.3,M,,
2019-03-13 00:01:06.072367,00:01:06,3259.53381,N,09645.46925,W,1,08,1.44,213.2,M,-25.3,M,,
2019-03-13 00:01:09.075381,00:01:09,3259.53342,N,09645.46934,W,1,08,1.44,213.0,M,-25.3,M,,
2019-03-13 00:01:12.076259,00:01:12,3259.53340,N,09645.46939,W,1,09,1.44,213.3,M,-25.3,M,,
2019-03-13 00:01:15.074669,00:01:15,3259.53345,N,09645.46943,W,1,09,1.44,213.5,M,-25.3,M,,
2019-03-13 00:01:18.071378,00:01:18,3259.53345,N,09645.46952,W,1,09,1.44,213.8,M,-25.3,M,,
2019-03-13 00:01:20.073866,00:01:20,3259.53329,N,09645.46966,W,1,09,1.44,213.9,M,-25.3,M,,
2019-03-13 00:01:23.074977,00:01:23,3259.53334,N,09645.46978,W,1,09,1.44,214.3,M,-25.3,M,,
2019-03-13 00:01:25.075950,00:01:25,3259.53334,N,09645.46993,W,1,09,1.44,214.5,M,-25.3,M,,
2019-03-13 00:01:28.074559,00:01:28,3259.53331,N,09645.47008,W,1,09,1.44,214.4,M,-25.3,M,,
2019-03-13 00:01:31.077591,00:01:31,3259.53365,N,09645.47011,W,1,09,1.44,214.5,M,-25.3,M,,
2019-03-13 00:01:34.074615,00:01:34,3259.53378,N,09645.47020,W,1,09,1.44,214.5,M,-25.3,M,,
2019-03-13 00:01:37.076879,00:01:37,3259.53401,N,09645.47030,W,1,09,1.44,214.7,M,-25.3,M,,
2019-03-13 00:01:40.073945,00:01:40,3259.53421,N,09645.47027,W,1,09,1.42,215.1,M,-25.3,M,,
2019-03-13 00:01:42.074536,00:01:42,3259.53426,N,09645.47024,W,1,09,1.42,215.3,M,-25.3,M,,
2019-03-13 00:01:45.076660,00:01:45,3259.53467,N,09645.47020,W,1,09,1.42,215.7,M,-25.3,M,,
2019-03-13 00:01:48.072478,00:01:48,3259.53502,N,09645.47011,W,1,08,1.44,215.7,M,-25.3,M,,
2019-03-13 00:01:51.074590,00:01:51,3259.53512,N,09645.47011,W,1,08,1.44,215.7,M,-25.3,M,,
2019-03-13 00:01:53.075274,00:01:53,3259.53498,N,09645.47018,W,1,08,1.44,215.8,M,-25.3,M,,
2019-03-13 00:01:56.072970,00:01:56,3259.53473,N,09645.47023,W,1,08,1.44,215.5,M,-25.3,M,,
2019-03-13 00:01:59.077039,00:01:59,3259.53484,N,09645.47016,W,1,08,1.44,215.3,M,-25.3,M,,
2019-03-13 00:02:01.090845,00:02:01,3259.53469,N,09645.47015,W,1,08,1.44,215.3,M,-25.3,M,,
2019-03-13 00:02:04.074175,00:02:04,3259.53457,N,09645.47002,W,1,08,1.44,215.2,M,-25.3,M,,
2019-03-13 00:02:07.076106,00:02:07,3259.53442,N,09645.46993,W,1,08,1.44,214.8,M,-25.3,M,,
2019-03-13 00:02:10.075074,00:02:10,3259.53389,N,09645.46996,W,1,07,1.47,214.8,M,-25.3,M,,
2019-03-13 00:02:13.075128,00:02:13,3259.53364,N,09645.46986,W,1,07,1.47,214.5,M,-25.3,M,,
2019-03-13 00:02:16.066883,00:02:16,3259.53334,N,09645.46983,W,1,07,1.47,214.1,M,-25.3,M,,
2019-03-13 00:02:18.068844,00:02:18,3259.53250,N,09645.46991,W,1,06,2.25,214.0,M,-25.3,M,,
2019-03-13 00:02:20.070099,00:02:20,3259.53211,N,09645.46995,W,1,07,2.17,213.8,M,-25.3,M,,
2019-03-13 00:02:22.071267,00:02:22,3259.53187,N,09645.46989,W,1,07,2.17,213.2,M,-25.3,M,,
2019-03-13 00:02:24.073389,00:02:24,3259.53160,N,09645.46985,W,1,08,1.44,213.0,M,-25.3,M,,
2019-03-13 00:02:27.073694,00:02:27,3259.53170,N,09645.46976,W,1,08,1.44,213.0,M,-25.3,M,,
2019-03-13 00:02:29.076512,00:02:29,3259.53140,N,09645.46977,W,1,08,1.44,213.1,M,-25.3,M,,
2019-03-13 00:02:32.072690,00:02:32,3259.53107,N,09645.46977,W,1,08,1.44,213.1,M,-25.3,M,,
2019-03-13 00:02:35.078929,00:02:35,3259.53098,N,09645.46976,W,1,08,1.44,213.2,M,-25.3,M,,
2019-03-13 00:02:38.075823,00:02:38,3259.53044,N,09645.46991,W,1,09,1.44,213.9,M,-25.3,M,,
2019-03-13 00:02:41.076582,00:02:41,3259.53035,N,09645.46996,W,1,08,1.44,214.5,M,-25.3,M,,
2019-03-13 00:02:44.075961,00:02:44,3259.53065,N,09645.47000,W,1,09,1.44,215.2,M,-25.3,M,,
2019-03-13 00:02:47.076772,00:02:47,3259.53049,N,09645.47023,W,1,09,1.44,216.0,M,-25.3,M,,
2019-03-13 00:02:50.075117,00:02:50,3259.53070,N,09645.47035,W,1,08,1.44,217.2,M,-25.3,M,,
2019-03-13 00:02:53.077465,00:02:53,3259.53108,N,09645.47036,W,1,08,1.44,218.6,M,-25.3,M,,
2019-03-13 00:02:56.073710,00:02:56,3259.53169,N,09645.47039,W,1,09,0.97,220.2,M,-25.3,M,,
2019-03-13 00:02:59.076945,00:02:59,3259.53273,N,09645.47042,W,1,08,1.00,221.8,M,-25.3,M,,
2019-03-13 00:03:01.095429,00:03:01,3259.53323,N,09645.47049,W,1,08,1.00,222.6,M,-25.3,M,,
2019-03-13 00:03:04.075149,00:03:04,3259.53405,N,09645.47056,W,1,08,1.00,223.8,M,-25.3,M,,
2019-03-13 00:03:07.077059,00:03:07,3259.53502,N,09645.47062,W,1,09,0.96,224.7,M,-25.3,M,,
2019-03-13 00:03:09.080100,00:03:09,3259.53559,N,09645.47070,W,1,09,0.96,225.1,M,-25.3,M,,
2019-03-13 00:03:12.080775,00:03:12,3259.53619,N,09645.47077,W,1,09,0.96,224.9,M,-25.3,M,,
2019-03-13 00:03:15.077330,00:03:15,3259.53678,N,09645.47082,W,1,09,0.96,225.0,M,-25.3,M,,
2019-03-13 00:03:17.080306,00:03:17,3259.53717,N,09645.47085,W,1,09,0.96,225.1,M,-25.3,M,,
2019-03-13 00:03:19.082183,00:03:19,3259.53739,N,09645.47096,W,1,09,0.96,225.1,M,-25.3,M,,
2019-03-13 00:03:22.080648,00:03:22,3259.53784,N,09645.47101,W,1,09,0.96,225.4,M,-25.3,M,,
2019-03-13 00:03:25.080979,00:03:25,3259.53800,N,09645.47113,W,1,10,1.18,225.6,M,-25.3,M,,
2019-03-13 00:03:28.077779,00:03:28,3259.53757,N,09645.47130,W,1,08,1.57,225.5,M,-25.3,M,,
2019-03-13 00:03:31.082274,00:03:31,3259.53730,N,09645.47139,W,1,09,1.17,225.4,M,-25.3,M,,
2019-03-13 00:03:34.084677,00:03:34,3259.53683,N,09645.47151,W,1,10,1.17,225.6,M,-25.3,M,,
2019-03-13 00:03:37.079598,00:03:37,3259.53626,N,09645.47151,W,1,09,1.57,225.2,M,-25.3,M,,
2019-03-13 00:03:39.084159,00:03:39,3259.53593,N,09645.47150,W,1,10,1.17,224.9,M,-25.3,M,,
2019-03-13 00:03:42.077705,00:03:42,3259.53549,N,09645.47152,W,1,08,1.57,224.1,M,-25.3,M,,
2019-03-13 00:03:45.079326,00:03:45,3259.53506,N,09645.47169,W,1,08,1.57,223.2,M,-25.3,M,,
2019-03-13 00:03:48.077378,00:03:48,3259.53450,N,09645.47178,W,1,08,1.57,222.8,M,-25.3,M,,
2019-03-13 00:03:51.082407,00:03:51,3259.53421,N,09645.47181,W,1,09,1.58,222.6,M,-25.3,M,,
2019-03-13 00:03:54.075460,00:03:54,3259.53395,N,09645.47188,W,1,09,1.58,222.3,M,-25.3,M,,
2019-03-13 00:03:56.076629,00:03:56,3259.53368,N,09645.47190,W,1,08,1.58,222.2,M,-25.3,M,,
2019-03-13 00:03:59.082835,00:03:59,3259.53335,N,09645.47190,W,1,08,1.58,221.9,M,-25.3,M,,
2019-03-13 00:04:01.100330,00:04:01,3259.53319,N,09645.47192,W,1,08,1.58,221.9,M,-25.3,M,,
2019-03-13 00:04:04.079832,00:04:04,3259.53296,N,09645.47193,W,1,09,1.58,221.8,M,-25.3,M,,
2019-03-13 00:04:07.080282,00:04:07,3259.53267,N,09645.47201,W,1,09,1.58,221.7,M,-25.3,M,,
2019-03-13 00:04:10.078001,00:04:10,3259.53242,N,09645.47206,W,1,08,1.58,221.8,M,-25.3,M,,
2019-03-13 00:04:13.080443,00:04:13,3259.53222,N,09645.47205,W,1,09,1.58,221.9,M,-25.3,M,,
2019-03-13 00:04:16.076897,00:04:16,3259.53211,N,09645.47202,W,1,09,1.58,222.1,M,-25.3,M,,
2019-03-13 00:04:18.081177,00:04:18,3259.53195,N,09645.47203,W,1,09,1.17,222.0,M,-25.3,M,,
2019-03-13 00:04:21.081062,00:04:21,3259.53183,N,09645.47210,W,1,09,1.17,222.2,M,-25.3,M,,
2019-03-13 00:04:24.079933,00:04:24,3259.53193,N,09645.47209,W,1,09,1.17,222.3,M,-25.3,M,,
2019-03-13 00:04:27.079968,00:04:27,3259.53193,N,09645.47204,W,1,08,1.59,222.5,M,-25.3,M,,
2019-03-13 00:04:30.079545,00:04:30,3259.53188,N,09645.47206,W,1,08,1.59,222.5,M,-25.3,M,,
2019-03-13 00:04:33.079980,00:04:33,3259.53191,N,09645.47206,W,1,08,1.59,222.4,M,-25.3,M,,
2019-03-13 00:04:36.077883,00:04:36,3259.53180,N,09645.47208,W,1,08,1.60,222.7,M,-25.3,M,,
2019-03-13 00:04:38.079573,00:04:38,3259.53168,N,09645.47216,W,1,08,1.60,222.8,M,-25.3,M,,
2019-03-13 00:04:41.078922,00:04:41,3259.53165,N,09645.47219,W,1,09,1.18,223.1,M,-25.3,M,,
2019-03-13 00:04:44.079969,00:04:44,3259.53173,N,09645.47214,W,1,09,1.17,223.4,M,-25.3,M,,
2019-03-13 00:04:47.080752,00:04:47,3259.53184,N,09645.47214,W,1,09,1.18,223.4,M,-25.3,M,,
2019-03-13 00:04:49.083033,00:04:49,3259.53185,N,09645.47209,W,1,09,1.18,223.3,M,-25.3,M,,
2019-03-13 00:04:52.074387,00:04:52,3259.53195,N,09645.47205,W,1,09,1.18,223.4,M,-25.3,M,,
2019-03-13 00:04:54.077713,00:04:54,3259.53200,N,09645.47202,W,1,09,1.18,223.4,M,-25.3,M,,
2019-03-13 00:04:56.079036,00:04:56,3259.53203,N,09645.47196,W,1,09,1.18,223.5,M,-25.3,M,,
2019-03-13 00:04:59.083662,00:04:59,3259.53208,N,09645.47196,W,1,09,1.18,223.7,M,-25.3,M,,
2019-03-13 00:05:01.096790,00:05:01,3259.53211,N,09645.47189,W,1,09,1.18,223.8,M,-25.3,M,,
2019-03-13 00:05:04.080441,00:05:04,3259.53207,N,09645.47179,W,1,09,1.18,223.9,M,-25.3,M,,
2019-03-13 00:05:07.080895,00:05:07,3259.53212,N,09645.47164,W,1,09,1.18,223.9,M,-25.3,M,,
2019-03-13 00:05:10.077441,00:05:10,3259.53217,N,09645.47160,W,1,09,1.60,223.8,M,-25.3,M,,
2019-03-13 00:05:12.078848,00:05:12,3259.53216,N,09645.47158,W,1,09,1.60,223.6,M,-25.3,M,,
2019-03-13 00:05:15.079572,00:05:15,3259.53221,N,09645.47149,W,1,09,1.60,223.6,M,-25.3,M,,
2019-03-13 00:05:17.083281,00:05:17,3259.53232,N,09645.47140,W,1,09,1.18,223.6,M,-25.3,M,,
2019-03-13 00:05:20.076858,00:05:20,3259.53227,N,09645.47132,W,1,09,1.61,223.7,M,-25.3,M,,
2019-03-13 00:05:22.078378,00:05:22,3259.53232,N,09645.47128,W,1,09,1.61,223.6,M,-25.3,M,,
2019-03-13 00:05:25.079872,00:05:25,3259.53237,N,09645.47121,W,1,09,1.61,223.6,M,-25.3,M,,
2019-03-13 00:05:27.081341,00:05:27,3259.53222,N,09645.47121,W,1,09,1.61,223.6,M,-25.3,M,,
2019-03-13 00:05:30.077867,00:05:30,3259.53218,N,09645.47113,W,1,09,1.61,223.8,M,-25.3,M,,
2019-03-13 00:05:33.079939,00:05:33,3259.53208,N,09645.47102,W,1,09,1.61,223.7,M,-25.3,M,,
2019-03-13 00:05:36.077524,00:05:36,3259.53208,N,09645.47092,W,1,09,1.61,223.8,M,-25.3,M,,
2019-03-13 00:05:38.078643,00:05:38,3259.53210,N,09645.47084,W,1,09,1.61,223.7,M,-25.3,M,,
2019-03-13 00:05:41.076682,00:05:41,3259.53209,N,09645.47064,W,1,08,1.61,223.9,M,-25.3,M,,
2019-03-13 00:05:44.076748,00:05:44,3259.53208,N,09645.47053,W,1,08,1.62,223.8,M,-25.3,M,,
2019-03-13 00:05:47.079858,00:05:47,3259.53203,N,09645.47042,W,1,09,1.62,223.6,M,-25.3,M,,
2019-03-13 00:05:49.083347,00:05:49,3259.53209,N,09645.47036,W,1,09,1.62,223.6,M,-25.3,M,,
2019-03-13 00:05:52.077991,00:05:52,3259.53219,N,09645.47028,W,1,09,1.62,223.5,M,-25.3,M,,
2019-03-13 00:05:55.081636,00:05:55,3259.53224,N,09645.47026,W,1,10,1.62,223.5,M,-25.3,M,,
2019-03-13 00:05:58.076044,00:05:58,3259.53228,N,09645.47023,W,1,08,1.62,223.5,M,-25.3,M,,
2019-03-13 00:06:00.082824,00:06:00,3259.53226,N,09645.47022,W,1,09,1.18,223.6,M,-25.3,M,,
2019-03-13 00:06:03.079125,00:06:03,3259.53243,N,09645.47013,W,1,08,1.62,223.8,M,-25.3,M,,
2019-03-13 00:06:05.079936,00:06:05,3259.53242,N,09645.47013,W,1,08,1.62,223.8,M,-25.3,M,,
2019-03-13 00:06:07.082000,00:06:07,3259.53248,N,09645.47009,W,1,09,1.18,224.0,M,-25.3,M,,
2019-03-13 00:06:10.079999,00:06:10,3259.53242,N,09645.46997,W,1,09,1.18,224.0,M,-25.3,M,,
2019-03-13 00:06:13.083489,00:06:13,3259.53251,N,09645.46987,W,1,09,1.18,224.1,M,-25.3,M,,
2019-03-13 00:06:16.079260,00:06:16,3259.53253,N,09645.46983,W,1,09,1.18,224.1,M,-25.3,M,,
2019-03-13 00:06:19.081346,00:06:19,3259.53264,N,09645.46964,W,1,09,1.18,224.3,M,-25.3,M,,
2019-03-13 00:06:22.078060,00:06:22,3259.53270,N,09645.46949,W,1,09,1.18,224.3,M,-25.3,M,,
2019-03-13 00:06:25.083541,00:06:25,3259.53283,N,09645.46936,W,1,09,1.18,224.4,M,-25.3,M,,
2019-03-13 00:06:28.078984,00:06:28,3259.53282,N,09645.46930,W,1,09,1.18,224.4,M,-25.3,M,,
2019-03-13 00:06:31.082835,00:06:31,3259.53264,N,09645.46935,W,1,09,1.18,224.0,M,-25.3,M,,
2019-03-13 00:06:34.079033,00:06:34,3259.53255,N,09645.46926,W,1,09,1.18,224.2,M,-25.3,M,,
2019-03-13 00:06:37.080692,00:06:37,3259.53247,N,09645.46926,W,1,09,1.18,224.1,M,-25.3,M,,
2019-03-13 00:06:39.081339,00:06:39,3259.53246,N,09645.46924,W,1,09,1.18,224.0,M,-25.3,M,,
2019-03-13 00:06:42.079613,00:06:42,3259.53249,N,09645.46920,W,1,09,1.18,224.0,M,-25.3,M,,
2019-03-13 00:06:45.083499,00:06:45,3259.53235,N,09645.46911,W,1,09,1.18,224.1,M,-25.3,M,,
2019-03-13 00:06:47.084115,00:06:47,3259.53234,N,09645.46905,W,1,09,1.18,224.1,M,-25.3,M,,
2019-03-13 00:06:50.077909,00:06:50,3259.53232,N,09645.46882,W,1,09,1.18,224.6,M,-25.3,M,,
2019-03-13 00:06:53.080783,00:06:53,3259.53226,N,09645.46867,W,1,09,1.18,225.1,M,-25.3,M,,
2019-03-13 00:06:55.081710,00:06:55,3259.53220,N,09645.46859,W,1,09,1.18,225.2,M,-25.3,M,,
2019-03-13 00:06:58.078838,00:06:58,3259.53216,N,09645.46841,W,1,09,1.18,225.6,M,-25.3,M,,
2019-03-13 00:07:00.082329,00:07:00,3259.53208,N,09645.46838,W,1,09,1.18,225.5,M,-25.3,M,,
2019-03-13 00:07:03.079423,00:07:03,3259.53193,N,09645.46833,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:06.077848,00:07:06,3259.53192,N,09645.46847,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:09.080098,00:07:09,3259.53196,N,09645.46856,W,1,09,1.18,225.8,M,-25.3,M,,
2019-03-13 00:07:11.082019,00:07:11,3259.53191,N,09645.46863,W,1,09,1.18,225.8,M,-25.3,M,,
2019-03-13 00:07:14.078692,00:07:14,3259.53179,N,09645.46874,W,1,09,1.18,225.6,M,-25.3,M,,
2019-03-13 00:07:17.080958,00:07:17,3259.53169,N,09645.46869,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:19.082429,00:07:19,3259.53158,N,09645.46867,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:22.079372,00:07:22,3259.53146,N,09645.46860,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:25.079817,00:07:25,3259.53143,N,09645.46869,W,1,09,1.18,225.6,M,-25.3,M,,
2019-03-13 00:07:28.076439,00:07:28,3259.53121,N,09645.46863,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:30.079420,00:07:30,3259.53112,N,09645.46860,W,1,09,1.18,225.8,M,-25.3,M,,
2019-03-13 00:07:33.080855,00:07:33,3259.53097,N,09645.46866,W,1,09,1.18,225.4,M,-25.3,M,,
2019-03-13 00:07:36.079957,00:07:36,3259.53078,N,09645.46848,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:39.076079,00:07:39,3259.53078,N,09645.46841,W,1,09,1.18,225.8,M,-25.3,M,,
2019-03-13 00:07:41.079644,00:07:41,3259.53089,N,09645.46836,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:44.076891,00:07:44,3259.53092,N,09645.46834,W,1,09,1.18,225.6,M,-25.3,M,,
2019-03-13 00:07:47.080888,00:07:47,3259.53097,N,09645.46824,W,1,09,1.18,225.6,M,-25.3,M,,
2019-03-13 00:07:50.074096,00:07:50,3259.53100,N,09645.46810,W,1,09,1.18,225.6,M,-25.3,M,,
2019-03-13 00:07:52.077380,00:07:52,3259.53100,N,09645.46800,W,1,09,1.18,225.7,M,-25.3,M,,
2019-03-13 00:07:54.081791,00:07:54,3259.53093,N,09645.46783,W,1,10,1.18,225.9,M,-25.3,M,,
2019-03-13 00:07:57.080153,00:07:57,3259.53095,N,09645.46761,W,1,09,1.18,226.3,M,-25.3,M,,
2019-03-13 00:08:00.079703,00:08:00,3259.53100,N,09645.46749,W,1,09,1.18,226.5,M,-25.3,M,,
2019-03-13 00:08:03.079778,00:08:03,3259.53091,N,09645.46735,W,1,09,1.18,226.6,M,-25.3,M,,
2019-03-13 00:08:06.076756,00:08:06,3259.53067,N,09645.46725,W,1,09,1.18,226.6,M,-25.3,M,,
2019-03-13 00:08:09.078977,00:08:09,3259.53059,N,09645.46707,W,1,09,1.18,227.0,M,-25.3,M,,
2019-03-13 00:08:12.074572,00:08:12,3259.53049,N,09645.46703,W,1,09,1.18,226.9,M,-25.3,M,,
2019-03-13 00:08:14.078722,00:08:14,3259.53037,N,09645.46697,W,1,10,1.18,226.9,M,-25.3,M,,
2019-03-13 00:08:17.081091,00:08:17,3259.53030,N,09645.46694,W,1,10,1.18,226.8,M,-25.3,M,,
2019-03-13 00:08:20.078398,00:08:20,3259.53020,N,09645.46689,W,1,10,1.18,226.7,M,-25.3,M,,
2019-03-13 00:08:23.080676,00:08:23,3259.53036,N,09645.46674,W,1,09,1.18,226.8,M,-25.3,M,,
2019-03-13 00:08:25.082421,00:08:25,3259.53039,N,09645.46666,W,1,09,1.18,226.9,M,-25.3,M,,
2019-03-13 00:08:28.080674,00:08:28,3259.53046,N,09645.46648,W,1,09,1.18,227.1,M,-25.3,M,,
2019-03-13 00:08:31.083453,00:08:31,3259.53055,N,09645.46637,W,1,09,1.18,227.3,M,-25.3,M,,
2019-03-13 00:08:34.079788,00:08:34,3259.53061,N,09645.46626,W,1,09,1.18,227.3,M,-25.3,M,,
2019-03-13 00:08:37.080106,00:08:37,3259.53078,N,09645.46617,W,1,09,1.18,227.4,M,-25.3,M,,
2019-03-13 00:08:40.078989,00:08:40,3259.53078,N,09645.46604,W,1,09,1.18,227.6,M,-25.3,M,,
2019-03-13 00:08:42.079515,00:08:42,3259.53086,N,09645.46605,W,1,09,1.18,227.7,M,-25.3,M,,
2019-03-13 00:08:45.082250,00:08:45,3259.53091,N,09645.46609,W,1,09,1.18,227.7,M,-25.3,M,,
2019-03-13 00:08:48.076052,00:08:48,3259.53064,N,09645.46609,W,1,09,1.18,227.5,M,-25.3,M,,
2019-03-13 00:08:51.081099,00:08:51,3259.53055,N,09645.46607,W,1,09,1.18,227.5,M,-25.3,M,,
2019-03-13 00:08:54.078061,00:08:54,3259.53057,N,09645.46599,W,1,09,1.18,227.5,M,-25.3,M,,
2019-03-13 00:08:56.079348,00:08:56,3259.53053,N,09645.46594,W,1,09,1.18,227.5,M,-25.3,M,,
2019-03-13 00:08:59.075504,00:08:59,3259.53044,N,09645.46591,W,1,09,1.18,227.5,M,-25.3,M,,
2019-03-13 00:09:01.098080,00:09:01,3259.53047,N,09645.46593,W,1,09,1.18,227.3,M,-25.3,M,,
2019-03-13 00:09:04.073948,00:09:04,3259.53029,N,09645.46572,W,1,08,1.23,227.9,M,-25.3,M,,
2019-03-13 00:09:06.075240,00:09:06,3259.53028,N,09645.46563,W,1,08,1.23,228.0,M,-25.3,M,,
2019-03-13 00:09:09.079493,00:09:09,3259.53003,N,09645.46563,W,1,09,1.18,227.8,M,-25.3,M,,
2019-03-13 00:09:12.076630,00:09:12,3259.52997,N,09645.46562,W,1,09,1.18,227.7,M,-25.3,M,,
2019-03-13 00:09:15.078995,00:09:15,3259.53003,N,09645.46581,W,1,09,1.18,227.2,M,-25.3,M,,
2019-03-13 00:09:18.077772,00:09:18,3259.53006,N,09645.46603,W,1,09,1.18,226.6,M,-25.3,M,,
2019-03-13 00:09:21.076007,00:09:21,3259.53026,N,09645.46624,W,1,09,1.23,226.0,M,-25.3,M,,
2019-03-13 00:09:23.078043,00:09:23,3259.53043,N,09645.46641,W,1,09,1.23,225.5,M,-25.3,M,,
2019-03-13 00:09:26.078382,00:09:26,3259.53067,N,09645.46662,W,1,09,1.23,224.8,M,-25.3,M,,
2019-03-13 00:09:29.080708,00:09:29,3259.53123,N,09645.46671,W,1,09,1.18,224.7,M,-25.3,M,,
2019-03-13 00:09:31.081258,00:09:31,3259.53158,N,09645.46678,W,1,09,1.18,224.7,M,-25.3,M,,
2019-03-13 00:09:34.077592,00:09:34,3259.53194,N,09645.46674,W,1,09,1.18,225.0,M,-25.3,M,,
2019-03-13 00:09:37.076193,00:09:37,3259.53200,N,09645.46684,W,1,08,1.70,224.8,M,-25.3,M,,
2019-03-13 00:09:40.074407,00:09:40,3259.53222,N,09645.46684,W,1,08,1.71,224.9,M,-25.3,M,,
2019-03-13 00:09:42.075545,00:09:42,3259.53238,N,09645.46678,W,1,08,1.71,225.1,M,-25.3,M,,
2019-03-13 00:09:45.077508,00:09:45,3259.53257,N,09645.46670,W,1,08,1.71,225.4,M,-25.3,M,,
2019-03-13 00:09:48.074805,00:09:48,3259.53267,N,09645.46672,W,1,08,1.71,225.6,M,-25.3,M,,
2019-03-13 00:09:51.077656,00:09:51,3259.53274,N,09645.46665,W,1,09,1.04,226.1,M,-25.3,M,,
2019-03-13 00:09:54.076649,00:09:54,3259.53309,N,09645.46665,W,1,09,1.04,226.4,M,-25.3,M,,
2019-03-13 00:09:57.072951,00:09:57,3259.53322,N,09645.46676,W,1,08,1.71,226.4,M,-25.3,M,,
2019-03-13 00:09:59.074435,00:09:59,3259.53328,N,09645.46684,W,1,08,1.71,226.5,M,-25.3,M,,
2019-03-13 00:10:01.087858,00:10:01,3259.53323,N,09645.46693,W,1,08,1.71,226.5,M,-25.3,M,,
2019-03-13 00:10:04.075289,00:10:04,3259.53303,N,09645.46703,W,1,08,1.72,226.4,M,-25.3,M,,
2019-03-13 00:10:06.078500,00:10:06,3259.53287,N,09645.46708,W,1,08,1.72,226.4,M,-25.3,M,,
2019-03-13 00:10:09.080728,00:10:09,3259.53271,N,09645.46720,W,1,09,1.18,226.5,M,-25.3,M,,
2019-03-13 00:10:11.082083,00:10:11,3259.53276,N,09645.46722,W,1,09,1.18,226.7,M,-25.3,M,,
2019-03-13 00:10:14.078496,00:10:14,3259.53275,N,09645.46726,W,1,10,1.18,226.9,M,-25.3,M,,
2019-03-13 00:10:17.082743,00:10:17,3259.53288,N,09645.46730,W,1,10,1.18,227.1,M,-25.3,M,,
2019-03-13 00:10:20.076948,00:10:20,3259.53298,N,09645.46738,W,1,10,1.18,227.3,M,-25.3,M,,
